//Base stats data: 0 game number, 1 HP, 2 ATK, 3 DEF, 4 SPD, 5 SPATK, 6 SPDEF, 7 type, 8 type, 9 catch rate, 10 base EXP, 
// 11 HP EP, 12 ATK EP, 13 DEF EP, 14 SPD EP, 15 SPATK EP, 16 SPDEF EP, 17 gender, 18 base egg step,
//19 base tameness, 20 growth group, 21 egg group, 22 egg group, 23 ability, 24 ability, 25 color,
//26 D/P item 50%, 27 D/P item 5%, 28 Safari Zone Flag(?)
226,226,65,40,70,70,80,140,11,2,25,168,0,0,0,0,0,2,127,25,70,5,2,2,33,11,6,0,0,0
227,227,65,80,140,70,40,70,8,2,25,168,0,0,2,0,0,0,127,25,70,5,4,4,51,5,7,0,0,0
228,228,45,60,30,65,80,50,17,10,120,114,0,0,0,0,1,0,127,20,35,5,5,5,48,18,4,0,0,0
229,229,75,90,50,95,110,80,17,10,45,204,0,0,0,0,2,0,127,20,35,5,5,5,48,18,4,0,0,0
230,230,75,95,95,85,95,95,11,16,45,207,0,1,0,0,1,1,127,20,70,0,2,14,33,97,1,0,235,0
231,231,90,60,60,40,40,40,4,4,120,124,1,0,0,0,0,0,127,20,70,0,5,5,53,0,1,0,185,0
232,232,90,120,120,50,60,60,4,4,60,189,0,1,1,0,0,0,127,20,70,0,5,5,5,0,7,0,185,0
233,233,85,80,90,60,105,95,0,0,45,180,0,0,0,0,2,0,255,20,70,0,10,10,36,88,0,0,0,0
234,234,73,95,62,85,85,65,0,0,45,165,0,1,0,0,0,0,127,20,70,5,5,5,22,119,5,0,0,0
235,235,55,20,35,75,20,45,0,0,45,106,0,0,0,1,0,0,127,20,70,4,5,5,20,101,8,0,0,0
236,236,35,35,35,35,35,35,1,1,75,91,0,1,0,0,0,0,0,25,70,0,15,15,62,80,6,0,0,0
237,237,50,95,95,70,35,110,1,1,45,138,0,0,0,0,0,2,0,25,70,0,8,8,22,101,5,0,0,0
238,238,45,30,15,65,85,65,15,14,45,87,0,0,0,0,1,0,254,25,70,0,15,15,12,108,9,153,153,0
239,239,45,63,37,95,65,55,13,13,45,106,0,0,0,1,0,0,63,25,70,0,15,15,9,0,2,322,0,0
240,240,45,75,37,83,70,55,10,10,45,117,0,0,0,1,0,0,63,25,70,0,15,15,49,0,0,0,323,0
241,241,95,80,105,100,40,70,0,0,45,200,0,0,2,0,0,0,254,20,70,5,5,5,47,113,9,33,33,0
242,242,255,10,10,55,75,135,0,0,30,255,3,0,0,0,0,0,254,40,140,4,6,6,30,32,9,110,231,0
243,243,90,85,75,115,115,100,13,13,3,216,0,0,0,2,1,0,255,80,35,5,15,15,46,0,2,0,0,0
244,244,115,115,85,100,90,75,10,10,3,217,1,2,0,0,0,0,255,80,35,5,15,15,46,0,5,0,0,0
245,245,100,75,115,85,90,115,11,11,3,215,0,0,1,0,0,2,255,80,35,5,15,15,46,0,1,0,0,0
246,246,50,64,50,41,45,50,5,4,45,67,0,1,0,0,0,0,127,40,35,5,1,1,62,0,3,0,0,0
247,247,70,84,70,51,65,70,5,4,45,144,0,2,0,0,0,0,127,40,35,5,1,1,61,0,7,0,0,0
248,248,100,134,110,61,95,100,5,17,45,218,0,3,0,0,0,0,127,40,35,5,1,1,45,0,3,0,0,0
249,249,106,90,130,110,90,154,14,2,3,220,0,0,0,0,0,3,255,120,0,5,15,15,46,0,8,0,0,0
250,250,106,130,90,90,110,154,10,2,3,220,0,0,0,0,0,3,255,120,0,5,15,15,46,0,0,44,44,0
251,251,100,100,100,100,100,100,14,12,45,64,3,0,0,0,0,0,255,120,100,3,15,15,30,0,3,157,157,0
252,252,40,45,35,70,65,55,12,12,45,65,0,0,0,1,0,0,31,20,70,3,1,14,65,0,3,0,0,0
253,253,50,65,45,95,85,65,12,12,45,141,0,0,0,2,0,0,31,20,70,3,1,14,65,0,3,0,0,0
254,254,70,85,65,120,105,85,12,12,45,208,0,0,0,3,0,0,31,20,70,3,1,14,65,0,3,0,0,0
255,255,45,60,40,45,70,50,10,10,45,65,0,0,0,0,1,0,31,20,70,3,5,5,66,0,0,0,0,0
256,256,60,85,60,55,85,60,10,1,45,142,0,1,0,0,1,0,31,20,70,3,5,5,66,0,0,0,0,0
257,257,80,120,70,80,110,70,10,1,45,209,0,3,0,0,0,0,31,20,70,3,5,5,66,0,0,0,0,0
258,258,50,70,50,40,50,50,11,11,45,65,0,1,0,0,0,0,31,20,70,3,1,2,67,0,1,0,0,0
259,259,70,85,70,50,60,70,11,4,45,143,0,2,0,0,0,0,31,20,70,3,1,2,67,0,1,0,0,0
260,260,100,110,90,60,85,90,11,4,45,210,0,3,0,0,0,0,31,20,70,3,1,2,67,0,1,0,0,0
261,261,35,55,35,35,30,30,17,17,255,55,0,1,0,0,0,0,127,15,70,0,5,5,50,95,7,0,151,0
262,262,70,90,70,70,60,60,17,17,127,128,0,2,0,0,0,0,127,15,70,0,5,5,22,95,7,0,151,0
263,263,38,30,41,60,30,41,0,0,255,60,0,0,0,1,0,0,127,15,70,0,5,5,53,82,5,0,155,0
264,264,78,70,61,100,50,61,0,0,90,128,0,0,0,2,0,0,127,15,70,0,5,5,53,82,8,155,158,0
265,265,45,45,35,20,20,30,6,6,255,54,1,0,0,0,0,0,127,15,70,0,3,3,19,0,0,0,0,0
266,266,50,35,55,15,25,25,6,6,120,72,0,0,2,0,0,0,127,15,70,0,3,3,61,0,8,0,0,0
267,267,60,70,50,65,90,50,6,2,45,161,0,0,0,0,3,0,127,15,70,0,3,3,68,0,2,0,295,0
268,268,50,35,55,15,25,25,6,6,120,72,0,0,2,0,0,0,127,15,70,0,3,3,61,0,6,0,0,0
269,269,60,50,70,65,50,90,6,3,45,161,0,0,0,0,0,3,127,15,70,0,3,3,19,0,3,0,295,0
270,270,40,30,30,30,40,50,11,12,255,74,0,0,0,0,0,1,127,15,70,3,2,7,33,44,3,0,0,0
271,271,60,50,50,50,60,70,11,12,120,141,0,0,0,0,0,2,127,15,70,3,2,7,33,44,3,0,0,0
272,272,80,70,70,70,90,100,11,12,45,181,0,0,0,0,0,3,127,15,70,3,2,7,33,44,3,0,0,0
273,273,40,40,50,30,30,30,12,12,255,74,0,0,1,0,0,0,127,15,70,3,5,7,34,48,5,0,0,0
274,274,70,70,40,60,60,40,12,17,120,141,0,2,0,0,0,0,127,15,70,3,5,7,34,48,5,0,0,0
275,275,90,100,60,80,90,60,12,17,45,181,0,3,0,0,0,0,127,15,70,3,5,7,34,48,5,0,0,0
276,276,40,55,30,85,30,30,0,2,200,59,0,0,0,1,0,0,127,15,70,3,4,4,62,0,1,0,195,0
277,277,60,85,60,125,50,50,0,2,45,162,0,0,0,2,0,0,127,15,70,3,4,4,62,0,1,0,195,0
278,278,40,30,30,85,55,30,11,2,190,64,0,0,0,1,0,0,127,20,70,0,2,4,51,0,8,0,0,0
279,279,60,50,100,65,85,70,11,2,45,164,0,0,2,0,0,0,127,20,70,0,2,4,51,0,2,0,0,0
280,280,28,25,25,40,45,35,14,14,235,70,0,0,0,0,1,0,127,20,35,5,11,11,28,36,8,0,0,0
281,281,38,35,35,50,65,55,14,14,120,140,0,0,0,0,2,0,127,20,35,5,11,11,28,36,8,0,0,0
282,282,68,65,65,80,125,115,14,14,45,208,0,0,0,0,3,0,127,20,35,5,11,11,28,36,8,0,0,0
283,283,40,30,32,65,50,52,6,11,200,63,0,0,0,1,0,0,127,15,70,0,2,3,33,0,1,0,0,0
284,284,70,60,62,60,80,82,6,2,75,128,0,0,0,0,1,1,127,15,70,0,2,3,22,0,1,0,222,0
285,285,60,40,60,35,40,60,12,12,255,65,1,0,0,0,0,0,127,15,70,2,6,7,27,90,5,0,190,120
286,286,60,130,80,70,60,60,12,1,90,165,0,2,0,0,0,0,127,15,70,2,6,7,27,90,3,0,190,0
287,287,60,60,60,30,35,35,0,0,255,83,1,0,0,0,0,0,127,15,70,5,5,5,54,0,5,0,0,0
288,288,80,80,80,90,55,55,0,0,120,126,0,0,0,2,0,0,127,15,70,5,5,5,72,0,8,0,0,0
289,289,150,160,100,100,95,65,0,0,45,210,3,0,0,0,0,0,127,15,70,5,5,5,54,0,5,0,0,0
290,290,31,45,90,40,30,30,6,4,255,65,0,0,1,0,0,0,127,15,70,1,3,3,14,0,7,0,0,0
291,291,61,90,45,160,50,50,6,2,120,155,0,0,0,2,0,0,127,15,70,1,3,3,3,0,2,0,0,0
292,292,1,90,45,40,30,30,6,7,45,95,2,0,0,0,0,0,255,15,70,1,10,10,25,0,5,0,0,0
293,293,64,51,23,28,51,23,0,0,190,68,1,0,0,0,0,0,127,20,70,3,1,5,43,0,9,0,150,0
294,294,84,71,43,48,71,43,0,0,120,126,2,0,0,0,0,0,127,20,70,3,1,5,43,0,1,0,150,0
295,295,104,91,63,68,91,63,0,0,45,184,3,0,0,0,0,0,127,20,70,3,1,5,43,0,1,0,150,0
296,296,72,60,30,25,20,30,1,1,180,87,1,0,0,0,0,0,63,20,70,2,8,8,47,62,2,0,0,0
297,297,144,120,60,50,40,60,1,1,200,184,2,0,0,0,0,0,63,20,70,2,8,8,47,62,5,0,221,0
298,298,50,20,40,20,20,40,0,0,150,33,1,0,0,0,0,0,191,10,70,4,15,15,47,37,1,0,0,120
299,299,30,45,135,30,45,90,5,5,255,108,0,0,1,0,0,0,127,20,70,0,10,10,5,42,7,0,238,0
300,300,50,45,45,50,35,35,0,0,255,65,0,0,0,1,0,0,191,15,70,4,5,6,56,96,9,0,154,0
301,301,70,65,65,70,55,55,0,0,60,138,1,0,0,1,0,0,191,15,70,4,5,6,56,96,6,0,154,0
302,302,50,75,75,50,65,65,17,7,45,98,0,1,1,0,0,0,127,25,35,3,8,8,51,100,6,0,0,0
303,303,50,85,85,50,55,55,8,8,45,98,0,1,1,0,0,0,127,20,70,4,5,6,52,22,4,0,184,0
304,304,50,70,100,30,40,40,8,5,180,96,0,0,1,0,0,0,127,35,35,5,1,1,5,69,7,0,238,0
305,305,60,90,140,40,50,50,8,5,90,152,0,0,2,0,0,0,127,35,35,5,1,1,5,69,7,0,238,0
306,306,70,110,180,50,60,60,8,5,45,205,0,0,3,0,0,0,127,35,35,5,1,1,5,69,7,0,238,0
307,307,30,40,55,60,40,55,1,14,180,91,0,0,0,1,0,0,127,20,70,0,8,8,74,0,1,0,0,0
308,308,60,60,75,80,60,75,1,14,90,153,0,0,0,2,0,0,127,20,70,0,8,8,74,0,0,0,0,0
309,309,40,45,40,65,65,40,13,13,120,104,0,0,0,1,0,0,127,20,70,5,5,5,9,31,3,0,0,0
310,310,70,75,60,105,105,60,13,13,45,168,0,0,0,2,0,0,127,20,70,5,5,5,9,31,2,0,0,0
311,311,60,50,40,95,85,75,13,13,200,120,0,0,0,1,0,0,127,20,70,0,6,6,57,0,2,0,0,0
312,312,60,40,50,95,75,85,13,13,200,120,0,0,0,1,0,0,127,20,70,0,6,6,58,0,2,0,0,0
313,313,65,73,55,85,47,75,6,6,150,146,0,0,0,1,0,0,0,15,70,1,3,8,35,68,7,0,0,0
314,314,65,47,55,85,73,75,6,6,150,146,0,0,0,1,0,0,254,15,70,2,3,8,12,110,6,0,0,0
315,315,50,60,45,65,100,80,12,3,150,152,0,0,0,0,2,0,127,20,70,3,6,7,30,38,3,0,245,60
316,316,70,43,53,40,43,53,3,3,225,75,1,0,0,0,0,0,127,20,70,2,11,11,64,60,3,0,89,120
317,317,100,73,83,55,73,83,3,3,75,168,2,0,0,0,0,0,127,20,70,2,11,11,64,60,6,0,89,0
318,318,45,90,20,65,65,20,11,17,225,88,0,1,0,0,0,0,127,20,35,5,12,12,24,0,0,0,226,90
319,319,70,120,40,95,95,40,11,17,60,175,0,2,0,0,0,0,127,20,35,5,12,12,24,0,1,0,226,0
320,320,130,70,35,60,70,35,11,11,125,137,1,0,0,0,0,0,127,40,70,2,5,12,41,12,1,0,0,0
321,321,170,90,45,60,90,45,11,11,60,206,2,0,0,0,0,0,127,40,70,2,5,12,41,12,1,0,0,0
322,322,60,60,40,35,65,45,10,4,255,88,0,0,0,0,1,0,127,20,70,0,5,5,12,86,2,152,152,0
323,323,70,100,70,40,105,75,10,4,150,175,0,1,0,0,1,0,127,20,70,0,5,5,40,116,0,152,152,0
324,324,70,85,140,20,85,70,10,10,90,161,0,0,2,0,0,0,127,20,70,0,5,5,73,0,5,0,0,0
325,325,60,25,35,60,70,80,14,14,255,89,0,0,0,0,0,1,127,20,70,4,5,5,47,20,4,0,194,0
326,326,80,45,65,80,90,110,14,14,60,164,0,0,0,0,0,2,127,20,70,4,5,5,47,20,6,0,194,0
327,327,60,60,60,60,60,60,0,0,255,85,0,0,0,0,1,0,127,15,70,4,5,8,20,77,5,0,150,0
328,328,45,100,45,10,45,45,4,4,255,73,0,1,0,0,0,0,127,20,70,3,3,3,52,71,5,0,237,0
329,329,50,70,50,70,50,50,4,16,120,126,0,1,0,1,0,0,127,20,70,3,3,3,26,26,3,0,0,0
330,330,80,100,80,100,80,80,4,16,45,197,0,1,0,2,0,0,127,20,70,3,3,3,26,26,3,0,0,0
331,331,50,85,40,35,85,40,12,12,190,97,0,0,0,0,1,0,127,20,35,3,7,8,8,0,3,0,288,0
332,332,70,115,60,55,115,60,12,17,60,177,0,1,0,0,1,0,127,20,35,3,7,8,8,0,3,0,288,0
333,333,45,40,60,50,40,75,0,2,255,74,0,0,0,0,0,1,127,20,70,1,4,14,30,0,1,0,0,0
334,334,75,70,90,80,70,105,16,2,45,188,0,0,0,0,0,2,127,20,70,1,4,14,30,0,1,0,0,0
335,335,73,115,60,90,60,60,0,0,90,165,0,2,0,0,0,0,127,20,70,1,5,5,17,0,8,0,217,0
336,336,73,100,60,65,100,60,3,3,90,165,0,1,0,0,1,0,127,20,70,2,5,14,61,0,4,0,0,0
337,337,70,55,65,70,95,85,5,14,45,150,0,0,0,0,2,0,255,25,70,4,10,10,26,0,2,0,81,0
338,338,70,95,85,70,55,65,5,14,45,150,0,2,0,0,0,0,255,25,70,4,10,10,26,0,0,0,80,0
339,339,50,48,43,60,46,41,11,4,190,92,1,0,0,0,0,0,127,20,70,0,12,12,12,107,7,0,0,120
340,340,110,78,73,60,76,71,11,4,75,158,2,0,0,0,0,0,127,20,70,0,12,12,12,107,1,0,0,0
341,341,43,80,65,35,50,35,11,11,205,111,0,1,0,0,0,0,127,15,70,2,2,9,52,75,0,0,0,0
342,342,63,120,85,55,90,55,11,17,155,161,0,2,0,0,0,0,127,15,70,2,2,9,52,75,0,0,0,0
343,343,40,40,55,55,40,70,4,14,255,58,0,0,0,0,0,1,255,20,70,0,10,10,26,0,5,0,0,0
344,344,60,70,105,75,70,120,4,14,90,189,0,0,0,0,0,2,255,20,70,0,10,10,26,0,4,0,0,0
345,345,66,41,77,23,61,87,5,12,45,99,0,0,0,0,0,1,31,30,70,1,9,9,21,0,6,0,296,0
346,346,86,81,97,43,81,107,5,12,45,199,0,0,0,0,0,2,31,30,70,1,9,9,21,0,3,0,296,0
347,347,45,95,50,75,40,50,5,6,45,99,0,1,0,0,0,0,31,30,70,1,9,9,4,0,7,0,0,0
348,348,75,125,100,45,70,80,5,6,45,199,0,2,0,0,0,0,31,30,70,1,9,9,4,0,7,0,0,0
349,349,20,15,20,80,10,55,11,11,255,61,0,0,0,1,0,0,127,20,70,1,2,14,33,0,5,0,0,0
350,350,95,60,79,81,100,125,11,11,60,213,0,0,0,0,0,2,127,20,70,1,2,14,63,0,9,0,0,0
351,351,70,70,70,70,70,70,0,0,45,145,1,0,0,0,0,0,127,25,70,0,6,11,59,0,8,243,243,0
352,352,60,90,70,40,60,120,0,0,200,132,0,0,0,0,0,1,127,20,70,3,5,5,16,0,3,0,156,0
353,353,44,75,35,45,63,33,7,7,225,97,0,1,0,0,0,0,127,25,35,4,11,11,15,119,4,0,247,0
354,354,64,115,65,65,83,63,7,7,45,179,0,2,0,0,0,0,127,25,35,4,11,11,15,119,4,0,247,0
355,355,20,40,90,25,30,90,7,7,190,97,0,0,0,0,0,1,127,25,35,4,11,11,26,0,4,0,196,0
356,356,40,70,130,25,60,130,7,7,90,179,0,0,1,0,0,1,127,25,35,4,11,11,46,0,4,0,196,0
357,357,99,68,83,51,72,87,12,2,200,169,2,0,0,0,0,0,127,25,70,5,1,7,34,94,3,0,0,0
358,358,65,50,70,65,95,80,14,14,45,147,0,0,0,0,1,1,127,25,70,4,11,11,26,0,1,0,198,0
359,359,65,130,60,75,75,60,17,17,30,174,0,2,0,0,0,0,127,25,35,3,5,5,46,105,8,0,0,0
360,360,95,23,48,23,23,48,14,14,125,44,1,0,0,0,0,0,127,20,70,0,15,15,23,0,1,0,0,0
361,361,50,50,50,50,50,50,15,15,190,74,1,0,0,0,0,0,127,20,70,0,6,10,39,115,7,0,199,0
362,362,80,80,80,80,80,80,15,15,75,187,2,0,0,0,0,0,127,20,70,0,6,10,39,115,7,0,199,0
363,363,70,40,50,25,55,50,15,11,255,75,1,0,0,0,0,0,127,20,70,3,2,5,47,115,1,0,0,0
364,364,90,60,70,45,75,70,15,11,120,128,2,0,0,0,0,0,127,20,70,3,2,5,47,115,1,0,0,0
365,365,110,80,90,65,95,90,15,11,45,192,3,0,0,0,0,0,127,20,70,3,2,5,47,115,1,0,0,0
366,366,35,64,85,32,74,55,11,11,255,142,0,0,1,0,0,0,127,20,70,1,2,2,75,0,1,0,89,0
367,367,55,104,105,52,94,75,11,11,60,178,0,1,1,0,0,0,127,20,70,1,2,2,33,0,1,0,226,0
368,368,55,84,105,52,114,75,11,11,60,178,0,0,0,0,2,0,127,20,70,1,2,2,33,0,9,0,227,0
369,369,100,90,130,55,45,65,11,5,25,198,1,0,1,0,0,0,31,40,70,5,2,12,33,69,7,0,227,0
370,370,43,30,55,97,40,65,11,11,225,110,0,0,0,1,0,0,191,20,70,4,12,12,33,0,9,93,0,0
371,371,45,75,60,50,40,30,16,16,45,89,0,1,0,0,0,0,127,40,35,5,14,14,69,0,1,0,250,0
372,372,65,95,100,50,60,50,16,16,45,144,0,0,2,0,0,0,127,40,35,5,14,14,69,0,8,0,250,0
373,373,95,135,80,100,110,80,16,2,45,218,0,3,0,0,0,0,127,40,35,5,14,14,22,0,1,0,250,0
374,374,40,55,80,30,35,60,8,14,3,103,0,0,1,0,0,0,255,40,35,5,10,10,29,0,1,0,233,0
375,375,60,75,100,50,55,80,8,14,3,153,0,0,2,0,0,0,255,40,35,5,10,10,29,0,1,0,233,0
376,376,80,135,130,70,95,90,8,14,3,210,0,0,3,0,0,0,255,40,35,5,10,10,29,0,1,0,233,0
377,377,80,100,200,50,50,100,5,5,3,217,0,0,3,0,0,0,255,80,35,5,15,15,29,0,5,0,0,0
378,378,80,50,100,50,100,200,15,15,3,216,0,0,0,0,0,3,255,80,35,5,15,15,29,0,1,0,0,0
379,379,80,75,150,50,75,150,8,8,3,215,0,0,2,0,0,1,255,80,35,5,15,15,29,0,7,0,0,0
380,380,80,80,90,110,110,130,16,14,3,211,0,0,0,0,0,3,254,120,90,5,15,15,26,0,0,0,0,0
381,381,80,90,80,110,130,110,16,14,3,211,0,0,0,0,3,0,0,120,90,5,15,15,26,0,1,0,0,0
382,382,100,100,90,90,150,140,11,11,5,218,0,0,0,0,3,0,255,120,0,5,15,15,2,0,1,0,0,0
383,383,100,150,140,90,100,90,4,4,5,218,0,3,0,0,0,0,255,120,0,5,15,15,70,0,0,0,0,0
384,384,105,150,90,95,150,90,16,2,3,220,0,2,0,0,1,0,255,120,0,5,15,15,76,0,3,0,0,0
385,385,100,100,100,100,100,100,8,14,3,215,3,0,0,0,0,0,255,120,100,5,15,15,32,0,2,91,91,0
386,386,50,150,50,150,150,50,14,14,3,215,0,1,0,1,1,0,255,120,0,5,15,15,46,0,0,0,0,0
387,387,55,68,64,31,45,55,12,12,45,64,0,1,0,0,0,0,31,20,70,3,1,7,65,0,3,0,0,0
388,388,75,89,85,36,55,65,12,12,45,141,0,1,1,0,0,0,31,20,70,3,1,7,65,0,3,0,0,0
389,389,95,109,105,56,75,85,12,4,45,208,0,2,1,0,0,0,31,20,70,3,1,7,65,0,3,0,0,0
390,390,44,58,44,61,58,44,10,10,45,65,0,0,0,1,0,0,31,20,70,3,5,8,66,0,5,0,0,0
391,391,64,78,52,81,78,52,10,1,45,142,0,0,0,1,1,0,31,20,70,3,5,8,66,0,5,0,0,0
392,392,76,104,71,108,104,71,10,1,45,209,0,1,0,1,1,0,31,20,70,3,5,8,66,0,5,0,0,0
393,393,53,51,53,40,61,56,11,11,45,66,0,0,0,0,1,0,31,20,70,3,2,5,67,0,1,0,0,0
394,394,64,66,68,50,81,76,11,11,45,143,0,0,0,0,2,0,31,20,70,3,2,5,67,0,1,0,0,0
395,395,84,86,88,60,111,101,11,8,45,210,0,0,0,0,3,0,31,20,70,3,2,5,67,0,1,0,0,0
396,396,40,55,30,60,30,30,0,2,255,56,0,0,0,1,0,0,127,15,70,3,4,4,51,0,5,0,188,90
397,397,55,75,50,80,40,40,0,2,120,113,0,0,0,2,0,0,127,15,70,3,4,4,22,0,5,0,188,60
398,398,85,120,70,100,50,50,0,2,45,172,0,3,0,0,0,0,127,15,70,3,4,4,22,0,5,0,188,0
399,399,59,45,40,31,35,40,0,0,255,58,1,0,0,0,0,0,127,15,70,0,2,5,86,109,5,0,0,90
400,400,79,85,60,71,55,60,0,11,127,116,0,2,0,0,0,0,127,15,70,0,2,5,86,109,5,155,158,60
401,401,37,25,41,25,25,41,6,6,255,54,0,0,1,0,0,0,127,15,70,3,3,3,61,0,0,0,277,0
402,402,77,85,51,65,55,51,6,6,45,159,0,2,0,0,0,0,127,15,70,3,3,3,68,0,0,0,277,0
403,403,45,65,34,45,40,34,13,13,235,60,0,1,0,0,0,0,127,20,70,3,5,5,79,22,1,0,0,0
404,404,60,85,49,60,60,49,13,13,120,117,0,2,0,0,0,0,127,20,100,3,5,5,79,22,1,0,0,0
405,405,80,120,79,70,95,79,13,13,45,194,0,3,0,0,0,0,127,20,70,3,5,5,79,22,1,0,0,0
406,406,40,30,35,55,50,70,12,3,255,68,0,0,0,0,1,0,127,20,70,3,15,15,30,38,3,0,245,120
407,407,60,70,55,90,125,105,12,3,75,204,0,0,0,0,3,0,127,20,70,3,6,7,30,38,3,0,245,0
408,408,67,125,40,58,30,30,5,5,45,99,0,1,0,0,0,0,31,30,70,1,1,1,104,0,1,0,0,0
409,409,97,165,60,58,65,50,5,5,45,199,0,2,0,0,0,0,31,30,70,1,1,1,104,0,1,0,0,0
410,410,30,42,118,30,42,88,5,8,45,99,0,0,1,0,0,0,31,30,70,1,1,1,5,0,7,0,0,0
411,411,60,52,168,30,47,138,5,8,45,199,0,0,2,0,0,0,31,30,70,1,1,1,5,0,7,0,0,0
412,412,40,29,45,36,29,45,6,6,120,61,0,0,0,0,0,1,127,15,70,0,3,3,61,0,7,0,0,0
413,413,60,59,85,36,79,105,6,12,45,159,0,0,0,0,0,2,254,15,70,0,3,3,107,0,7,0,222,0
414,414,70,94,50,66,94,50,6,2,45,159,0,1,0,0,1,0,0,15,70,0,3,3,68,0,2,0,222,0
415,415,30,30,42,70,30,42,6,2,120,63,0,0,0,1,0,0,31,15,70,3,3,3,118,0,2,94,94,0
416,416,70,80,102,40,80,102,6,2,45,188,0,0,1,0,0,1,254,15,70,3,3,3,46,0,2,0,245,0
417,417,60,45,70,95,45,90,13,13,200,120,0,0,0,1,0,0,127,10,100,0,5,6,50,53,8,0,0,0
418,418,55,65,35,85,60,30,11,11,190,75,0,0,0,1,0,0,127,20,70,0,2,5,33,0,5,0,186,0
419,419,85,105,55,115,85,50,11,11,75,178,0,0,0,2,0,0,127,20,70,0,2,5,33,0,5,0,186,0
420,420,45,35,45,35,62,53,12,12,190,68,0,0,0,0,1,0,127,20,70,0,6,7,34,0,9,0,239,0
421,421,70,60,70,85,87,78,12,12,75,133,0,0,0,0,2,0,127,20,70,0,6,7,122,0,9,0,239,0
422,422,76,48,48,34,57,62,11,11,190,73,1,0,0,0,0,0,127,20,70,0,2,11,60,114,6,0,0,0
423,423,111,83,68,39,92,82,11,4,75,176,2,0,0,0,0,0,127,20,70,0,2,11,60,114,6,0,0,0
424,424,75,100,66,115,60,66,0,0,45,186,0,0,0,2,0,0,127,20,100,4,5,5,101,53,6,0,0,0
425,425,90,50,34,70,60,44,7,2,125,127,1,0,0,0,0,0,127,30,70,2,11,11,106,84,6,0,0,0
426,426,150,80,44,80,90,54,7,2,60,204,2,0,0,0,0,0,127,30,70,2,11,11,106,84,6,0,0,0
427,427,55,66,44,85,44,56,0,0,190,84,0,0,0,1,0,0,127,20,0,0,5,8,50,103,5,0,189,0
428,428,65,76,84,105,54,96,0,0,60,178,0,0,0,2,0,0,127,20,140,0,5,8,56,103,5,0,189,0
429,429,60,60,60,105,105,105,7,7,45,187,0,0,0,0,1,1,127,25,35,4,11,11,26,0,6,0,0,0
430,430,100,125,52,71,105,52,17,2,30,187,0,2,0,0,0,0,127,20,35,3,4,4,15,105,4,0,0,0
431,431,49,55,42,85,42,37,0,0,190,71,0,0,0,1,0,0,191,20,70,4,5,5,7,20,7,0,149,0
432,432,71,82,64,112,64,59,0,0,75,183,0,0,0,2,0,0,191,20,70,4,5,5,47,20,7,0,149,0
433,433,45,30,50,45,65,50,14,14,120,74,0,0,0,0,1,0,127,25,70,4,15,15,26,0,2,0,198,0
434,434,63,63,47,74,41,41,3,17,225,79,0,0,0,1,0,0,127,20,70,0,5,5,1,106,6,0,151,0
435,435,103,93,67,84,71,61,3,17,60,209,2,0,0,0,0,0,127,20,70,0,5,5,1,106,6,0,151,0
436,436,57,24,86,23,24,86,8,14,255,72,0,0,1,0,0,0,255,20,70,0,10,10,26,85,3,0,233,0
437,437,67,89,116,33,79,116,8,14,90,188,0,0,1,0,0,1,255,20,70,0,10,10,26,85,3,0,233,0
438,438,50,80,95,10,10,45,5,5,255,68,0,0,1,0,0,0,127,20,70,0,15,15,5,69,5,0,0,0
439,439,20,25,45,60,70,90,14,14,145,78,0,0,0,0,0,1,127,25,70,0,15,15,43,111,9,0,154,0
440,440,100,5,5,30,15,65,0,0,130,255,1,0,0,0,0,0,254,40,140,4,15,15,30,32,9,110,256,0
441,441,76,65,45,91,92,42,0,2,30,107,0,1,0,0,0,0,127,20,35,3,4,4,51,77,4,0,277,0
442,442,50,92,108,35,92,108,7,17,100,168,0,0,1,0,0,1,127,30,70,0,11,11,46,0,6,0,0,0
443,443,58,70,45,42,40,45,16,4,45,67,0,1,0,0,0,0,127,40,70,5,1,14,8,0,1,0,197,0
444,444,68,90,65,82,50,55,16,4,45,144,0,2,0,0,0,0,127,40,70,5,1,14,8,0,1,0,197,0
445,445,108,130,95,102,80,85,16,4,45,218,0,3,0,0,0,0,127,40,70,5,1,14,8,0,1,0,197,0
446,446,135,85,40,5,40,85,0,0,50,94,1,0,0,0,0,0,31,40,70,5,15,15,53,47,4,234,234,0
447,447,40,70,40,60,35,40,1,1,75,72,0,1,0,0,0,0,31,25,70,3,15,15,80,39,1,0,0,0
448,448,70,110,70,90,115,70,1,8,45,204,0,1,0,0,1,0,31,25,70,3,5,8,80,39,1,0,0,0
449,449,68,72,78,32,38,42,4,4,140,95,0,0,1,0,0,0,127,30,70,5,5,5,45,0,5,0,0,0
450,450,108,112,118,47,68,72,4,4,60,198,0,0,2,0,0,0,127,30,70,5,5,5,45,0,5,0,0,0
451,451,40,50,90,65,30,55,3,6,120,114,0,0,1,0,0,0,127,20,70,5,3,9,4,97,6,0,245,120
452,452,70,90,110,95,60,75,3,17,45,204,0,0,2,0,0,0,127,20,70,5,3,9,4,97,6,0,245,60
453,453,48,61,40,50,61,40,3,1,140,83,0,1,0,0,0,0,127,10,100,0,8,8,107,87,1,0,281,150
454,454,83,106,65,85,86,65,3,1,75,181,0,2,0,0,0,0,127,20,70,0,8,8,107,87,1,0,281,120
